Date,Open,High,Low,Close,Adj_Close,Volume,Year,Month,Day,Weekday,Daily_Range,SMA_20,SMA_50,SMA_200,EMA_20,Daily_Return,Log_Return,Cumulative_Return,Rolling_Vol_20,Signal,Golden_Cross,Death_Cross
2019-03-22,119.5,119.59,117.04,117.05,109.7347,33624500,2019,3,22,Friday,2.55,113.9375,109.1698,107.267,114.1657,-0.026368,-0.026722,0.361833,0.172654,BUY,0,0
2019-03-25,116.56,118.01,116.32,117.66,110.3066,27067100,2019,3,25,Monday,1.69,114.241,109.451,107.3428,114.4984,0.005211,0.005198,0.36893,0.172576,BUY,0,0
2019-03-26,118.62,118.71,116.85,117.91,110.541,26097700,2019,3,26,Tuesday,1.86,114.5185,109.7532,107.428,114.8234,0.002125,0.002123,0.371839,0.171869,BUY,0,0
2019-03-27,117.88,118.21,115.52,116.77,109.4722,22733400,2019,3,27,Wednesday,2.69,114.7485,110.0476,107.5037,115.0088,-0.009668,-0.009715,0.358576,0.176695,BUY,0,0
2019-03-28,117.44,117.58,116.13,116.93,109.6222,18334800,2019,3,28,Thursday,1.45,114.9935,110.286,107.5831,115.1917,0.00137,0.001369,0.360437,0.176286,BUY,0,0
2019-03-29,118.07,118.32,116.96,117.94,110.5691,25399800,2019,3,29,Friday,1.36,115.264,110.5372,107.6662,115.4535,0.008638,0.008601,0.372188,0.177615,BUY,0,0
2019-04-01,118.95,119.11,118.1,119.02,111.5816,22789100,2019,4,1,Monday,1.01,115.602,110.7952,107.7571,115.7931,0.009157,0.009116,0.384753,0.178201,BUY,0,0
2019-04-02,119.06,119.48,118.52,119.19,111.741,18142300,2019,4,2,Tuesday,0.96,115.9765,111.0248,107.846,116.1166,0.001428,0.001427,0.386731,0.175831,BUY,0,0
2019-04-03,119.86,120.43,119.15,119.97,112.4722,22860700,2019,4,3,Wednesday,1.28,116.3875,111.3106,107.9452,116.4836,0.006544,0.006523,0.395806,0.175847,BUY,0,0
2019-04-04,120.1,120.23,118.38,119.36,111.9004,20112800,2019,4,4,Thursday,1.85,116.836,111.5636,108.0376,116.7576,-0.005085,-0.005098,0.388708,0.169081,BUY,0,0
2019-04-05,119.39,120.23,119.37,119.89,112.3972,15826200,2019,4,5,Friday,0.86,117.305,111.8374,108.1328,117.0559,0.00444,0.004431,0.394874,0.168742,BUY,0,0
2019-04-08,119.81,120.02,118.64,119.93,112.4347,15116200,2019,4,8,Monday,1.38,117.66,112.0926,108.2231,117.3296,0.000334,0.000334,0.39534,0.156885,BUY,0,0
2019-04-09,118.63,119.54,118.58,119.28,111.8253,17612000,2019,4,9,Tuesday,0.96,117.943,112.3766,108.3138,117.5154,-0.00542,-0.005435,0.387777,0.158973,BUY,0,0
2019-04-10,119.76,120.35,119.54,120.19,112.6785,16477200,2019,4,10,Wednesday,0.81,118.2275,112.7216,108.4127,117.7701,0.007629,0.0076,0.398364,0.158922,BUY,0,0
2019-04-11,120.54,120.85,119.92,120.33,112.8097,14209100,2019,4,11,Thursday,0.93,118.5145,113.0006,108.5224,118.0139,0.001165,0.001164,0.399993,0.158874,BUY,0,0
2019-04-12,120.64,120.98,120.37,120.95,113.391,19745100,2019,4,12,Friday,0.61,118.7665,113.331,108.6318,118.2935,0.005152,0.005139,0.407206,0.155652,BUY,0,0
2019-04-15,120.94,121.58,120.57,121.05,113.4847,15792600,2019,4,15,Monday,1.01,118.9405,113.6964,108.7493,118.5561,0.000827,0.000826,0.40837,0.148912,BUY,0,0
2019-04-16,121.64,121.65,120.1,120.77,113.2222,14071800,2019,4,16,Tuesday,1.55,119.0965,113.997,108.86,118.7669,-0.002313,-0.002316,0.405112,0.149509,BUY,0,0
2019-04-17,121.24,121.85,120.54,121.77,114.1597,19300900,2019,4,17,Wednesday,1.31,119.309,114.288,108.9758,119.0529,0.00828,0.008246,0.416747,0.151166,BUY,0,0
2019-04-18,122.19,123.52,121.3,123.37,115.6597,27991000,2019,4,18,Thursday,2.22,119.4665,114.6348,109.0926,119.4641,0.01314,0.013054,0.435363,0.136202,BUY,0,0
2019-04-22,122.62,124.0,122.57,123.76,116.0253,15648700,2019,4,22,Monday,1.43,119.802,115.0046,109.2162,119.8732,0.003161,0.003156,0.4399,0.088558,BUY,0,0
2019-04-23,124.1,125.58,123.83,125.44,117.6004,24025500,2019,4,23,Tuesday,1.75,120.191,115.4,109.3446,120.4034,0.013575,0.013483,0.459447,0.096217,BUY,0,0
2019-04-24,125.79,125.85,124.52,125.01,117.1973,31257000,2019,4,24,Wednesday,1.33,120.546,115.7952,109.4638,120.8421,-0.003428,-0.003434,0.454444,0.099036,BUY,0,0
2019-04-25,130.06,131.37,128.83,129.15,121.0785,38033900,2019,4,25,Thursday,2.54,121.165,116.2404,109.6003,121.6333,0.033117,0.032581,0.50261,0.136223,BUY,0,0
2019-04-26,129.7,130.52,129.02,129.89,121.7722,23654900,2019,4,26,Friday,1.5,121.813,116.702,109.7392,122.4197,0.00573,0.005713,0.51122,0.135523,BUY,0,0
2019-04-29,129.9,130.18,129.35,129.77,121.6597,16324200,2019,4,29,Monday,0.83,122.4045,117.1594,109.8781,123.1197,-0.000924,-0.000924,0.509824,0.136649,BUY,0,0
2019-04-30,129.81,130.7,129.39,130.6,122.4379,24166500,2019,4,30,Tuesday,1.31,122.9835,117.607,110.0102,123.8321,0.006396,0.006376,0.519481,0.135837,BUY,0,0
2019-05-01,130.53,130.65,127.7,127.88,119.8879,26821700,2019,5,1,Wednesday,2.95,123.418,118.0012,110.1224,124.2176,-0.020827,-0.021047,0.487835,0.163145,BUY,0,0
2019-05-02,127.98,128.0,125.52,126.21,118.3223,27350200,2019,5,2,Thursday,2.48,123.73,118.3824,110.2289,124.4074,-0.013059,-0.013145,0.468405,0.172957,BUY,0,0
2019-05-03,127.36,129.43,127.25,128.9,120.8441,24911100,2019,5,3,Friday,2.18,124.207,118.7722,110.3436,124.8352,0.021314,0.02109,0.499703,0.182531,BUY,0,0
2019-05-06,126.39,128.56,126.11,128.15,120.141,24239800,2019,5,6,Monday,2.45,124.62,119.1158,110.4588,125.1509,-0.005818,-0.005835,0.490977,0.185743,BUY,0,0
2019-05-07,126.46,127.18,124.22,125.52,117.6753,36017700,2019,5,7,Tuesday,2.96,124.8995,119.3944,110.5644,125.1861,-0.020523,-0.020736,0.460378,0.204154,BUY,0,0
2019-05-08,125.44,126.37,124.75,125.51,117.666,28419000,2019,5,8,Wednesday,1.62,125.211,119.6574,110.6606,125.2169,-8e-05,-8e-05,0.460261,0.202327,BUY,0,0
2019-05-09,124.29,125.79,123.57,125.5,117.6566,27235800,2019,5,9,Thursday,2.22,125.4765,119.924,110.7482,125.2439,-8e-05,-8e-05,0.460144,0.201648,BUY,0,0
2019-05-10,124.91,127.93,123.82,127.13,119.1847,30915100,2019,5,10,Friday,4.11,125.8165,120.226,110.8456,125.4235,0.012988,0.012904,0.479109,0.205149,BUY,0,0
2019-05-13,124.11,125.55,123.04,123.35,115.641,33944900,2019,5,13,Monday,2.51,125.9365,120.4424,110.9082,125.226,-0.029733,-0.030184,0.43513,0.2351,BUY,0,0
2019-05-14,123.87,125.88,123.7,124.73,116.9348,25266300,2019,5,14,Tuesday,2.18,126.1205,120.6918,110.9838,125.1788,0.011188,0.011126,0.451187,0.23781,BUY,0,0
2019-05-15,124.26,126.71,123.7,126.02,118.5814,24722700,2019,5,15,Wednesday,3.01,126.383,120.9782,111.0754,125.2589,0.010342,0.010289,0.466195,0.239282,BUY,0,0
2019-05-16,126.75,129.38,126.46,128.93,121.3197,30112200,2019,5,16,Thursday,2.92,126.741,121.3218,111.1932,125.6085,0.023092,0.022829,0.500052,0.249788,BUY,0,0
2019-05-17,128.31,130.46,127.92,128.07,120.5105,25770500,2019,5,17,Friday,2.54,126.976,121.6754,111.3032,125.843,-0.00667,-0.006693,0.490047,0.248997,BUY,0,0
2019-05-20,126.52,127.59,125.76,126.22,118.7696,23706900,2019,5,20,Monday,1.83,127.099,121.9896,111.4029,125.8789,-0.014445,-0.014551,0.468523,0.25565,BUY,0,0
2019-05-21,127.43,127.53,126.58,126.9,119.4095,15293300,2019,5,21,Tuesday,0.95,127.172,122.271,111.4996,125.9761,0.005387,0.005373,0.476434,0.25198,BUY,0,0
2019-05-22,126.62,128.24,126.52,127.67,120.134,15396500,2019,5,22,Wednesday,1.72,127.305,122.552,111.5977,126.1374,0.006068,0.006049,0.485393,0.252172,BUY,0,0
2019-05-23,126.2,126.29,124.74,126.18,118.732,23603800,2019,5,23,Thursday,1.55,127.1565,122.7856,111.688,126.1415,-0.011671,-0.011739,0.468057,0.225643,BUY,0,0
2019-05-24,126.91,127.42,125.97,126.24,118.7884,14123400,2019,5,24,Friday,1.45,126.974,123.0186,111.7748,126.1509,0.000476,0.000475,0.468756,0.224311,BUY,0,0
2019-05-28,126.98,128.0,126.05,126.16,118.7132,23128400,2019,5,28,Tuesday,1.95,126.7935,123.2236,111.8581,126.1517,-0.000634,-0.000634,0.467825,0.22432,BUY,0,0
2019-05-29,125.38,125.39,124.04,124.94,117.5652,22763100,2019,5,29,Wednesday,1.35,126.5105,123.371,111.9344,126.0363,-0.00967,-0.009717,0.453631,0.224245,BUY,0,0
2019-05-30,125.26,125.76,124.78,125.73,118.3085,16829600,2019,5,30,Thursday,0.98,126.403,123.5326,112.0181,126.0072,0.006323,0.006303,0.462822,0.214708,BUY,0,0
2019-05-31,124.23,124.62,123.32,123.68,116.3796,26646800,2019,5,31,Friday,1.3,126.2765,123.6558,112.0954,125.7855,-0.016305,-0.016439,0.438971,0.217465,BUY,0,0
2019-06-03,123.85,124.37,119.01,119.84,112.7662,37983600,2019,6,3,Monday,5.36,125.8235,123.6482,112.1468,125.2193,-0.031048,-0.03154,0.394294,0.225725,BUY,0,0
2019-06-04,121.28,123.28,120.65,123.16,115.8903,29382600,2019,6,4,Tuesday,2.63,125.574,123.7704,112.2244,125.0232,0.027704,0.027327,0.432921,0.251168,BUY,0,0
2019-06-05,124.95,125.87,124.21,125.83,118.4027,24926100,2019,6,5,Wednesday,1.66,125.5895,123.9338,112.3153,125.1,0.021679,0.021447,0.463985,0.254241,BUY,0,0
2019-06-06,126.44,127.97,125.6,127.82,120.2752,21459000,2019,6,6,Thursday,2.37,125.705,124.132,112.4165,125.3591,0.015815,0.015691,0.487138,0.260163,BUY,0,0
2019-06-07,129.19,132.25,128.26,131.4,123.6439,33885600,2019,6,7,Friday,3.99,126.0,124.4246,112.5392,125.9344,0.028008,0.027623,0.52879,0.277111,BUY,0,0
2019-06-10,132.4,134.08,132.0,132.6,124.773,26477100,2019,6,10,Monday,2.08,126.2735,124.738,112.6722,126.5692,0.009132,0.009091,0.542751,0.275499,BUY,0,0
2019-06-11,133.88,134.24,131.28,132.1,124.3026,23913700,2019,6,11,Tuesday,2.96,126.711,125.0212,112.7974,127.0959,-0.003771,-0.003778,0.536933,0.24973,BUY,0,0
2019-06-12,131.4,131.97,130.71,131.49,123.7286,17092500,2019,6,12,Wednesday,1.26,127.049,125.2706,112.9171,127.5144,-0.004618,-0.004628,0.529836,0.249621,BUY,0,0
2019-06-13,131.98,133.0,131.56,132.32,124.5096,17200800,2019,6,13,Thursday,1.44,127.364,125.5332,113.0367,127.9721,0.006312,0.006292,0.539492,0.248404,BUY,0,0
2019-06-14,132.26,133.79,131.64,132.45,124.6319,17821700,2019,6,14,Friday,2.15,127.54,125.7828,113.151,128.3986,0.000982,0.000982,0.541004,0.236265,BUY,0,0
2019-06-17,132.63,133.73,132.53,132.85,125.0083,14517800,2019,6,17,Monday,1.2,127.779,126.0526,113.2639,128.8225,0.00302,0.003015,0.545658,0.234343,BUY,0,0
2019-06-18,134.19,135.24,133.57,135.16,127.1819,25934500,2019,6,18,Tuesday,1.67,128.226,126.358,113.3796,129.4261,0.017388,0.017239,0.572534,0.232059,BUY,0,0
2019-06-19,135.0,135.93,133.81,135.69,127.6807,23744400,2019,6,19,Wednesday,2.12,128.6655,126.6732,113.4983,130.0226,0.003921,0.003914,0.578699,0.231961,BUY,0,0
2019-06-20,137.45,137.66,135.72,136.95,128.8663,33042600,2019,6,20,Thursday,1.94,129.1295,127.0266,113.6214,130.6824,0.009286,0.009243,0.593359,0.232722,BUY,0,0
2019-06-21,136.58,137.73,136.46,136.97,128.8851,36727900,2019,6,21,Friday,1.27,129.669,127.3622,113.7477,131.2812,0.000146,0.000146,0.593592,0.226113,BUY,0,0
2019-06-24,137.0,138.4,137.0,137.78,129.6472,20628800,2019,6,24,Monday,1.4,130.246,127.7112,113.8942,131.9001,0.005914,0.005896,0.603016,0.225746,BUY,0,0
2019-06-25,137.25,137.59,132.73,133.43,125.5541,33327400,2019,6,25,Tuesday,4.86,130.6095,127.9608,114.0176,132.0458,-0.031572,-0.032081,0.552406,0.259264,BUY,0,0
2019-06-26,134.35,135.74,133.6,133.93,126.0245,23657700,2019,6,26,Wednesday,2.14,131.059,128.2184,114.1462,132.2253,0.003747,0.00374,0.558223,0.254952,BUY,0,0
2019-06-27,134.14,134.71,133.51,134.15,126.2315,16557500,2019,6,27,Thursday,1.2,131.48,128.486,114.2701,132.4086,0.001643,0.001641,0.560783,0.254831,BUY,0,0
2019-06-28,134.57,134.6,133.16,133.96,126.0527,30043000,2019,6,28,Friday,1.44,131.994,128.7298,114.3836,132.5563,-0.001416,-0.001417,0.558573,0.244871,BUY,0,0
2019-07-01,136.63,136.7,134.97,135.68,127.6712,22613500,2019,7,1,Monday,1.73,132.786,128.976,114.5035,132.8538,0.01284,0.012758,0.578585,0.208079,BUY,0,0
2019-07-02,136.12,136.59,135.34,136.58,128.5181,15237800,2019,7,2,Tuesday,1.25,133.457,129.2324,114.6218,133.2087,0.006633,0.006611,0.589056,0.192177,BUY,0,0
2019-07-03,136.8,137.74,136.29,137.46,129.3461,13629300,2019,7,3,Wednesday,1.45,134.0385,129.4728,114.7423,133.6136,0.006443,0.006422,0.599294,0.182261,BUY,0,0
2019-07-05,135.94,137.33,135.72,137.06,128.9698,18141100,2019,7,5,Friday,1.61,134.5005,129.7138,114.8669,133.9418,-0.00291,-0.002914,0.59464,0.178922,BUY,0,0
2019-07-08,136.4,137.1,135.37,136.96,128.8757,16779700,2019,7,8,Monday,1.73,134.7785,129.87,114.9856,134.2293,-0.00073,-0.00073,0.593476,0.154205,BUY,0,0
2019-07-09,136.0,136.97,135.8,136.46,128.4052,19953100,2019,7,9,Tuesday,1.17,134.9715,130.0014,115.1094,134.4417,-0.003651,-0.003657,0.587658,0.153167,BUY,0,0
2019-07-10,137.13,138.58,137.02,137.85,129.7131,24204400,2019,7,10,Wednesday,1.56,135.259,130.163,115.2308,134.7663,0.010186,0.010135,0.60383,0.154824,BUY,0,0
2019-07-11,138.2,139.22,137.87,138.4,130.2306,22327900,2019,7,11,Thursday,1.35,135.6045,130.319,115.3516,135.1124,0.00399,0.003982,0.610229,0.152815,BUY,0,0
2019-07-12,138.85,139.13,138.01,138.9,130.7012,18936800,2019,7,12,Friday,1.12,135.9335,130.5394,115.4727,135.4731,0.003613,0.003606,0.616047,0.152246,BUY,0,0
2019-07-15,139.44,139.54,138.46,138.9,130.7012,16651500,2019,7,15,Monday,1.08,136.256,130.7932,115.595,135.7995,0.0,0.0,0.616047,0.152414,BUY,0,0
2019-07-16,138.96,139.05,136.52,137.08,128.9886,22726100,2019,7,16,Tuesday,2.53,136.4675,130.9568,115.7104,135.9214,-0.013103,-0.01319,0.594872,0.162021,BUY,0,0
2019-07-17,137.7,137.93,136.22,136.27,128.2264,20211000,2019,7,17,Wednesday,1.71,136.523,131.1192,115.8197,135.9546,-0.005909,-0.005926,0.585448,0.152787,BUY,0,0
2019-07-18,135.55,136.62,134.67,136.42,128.3675,30381800,2019,7,18,Thursday,1.95,136.5595,131.3372,115.93,135.999,0.001101,0.0011,0.587194,0.152266,BUY,0,0
2019-07-19,140.22,140.67,136.45,136.62,128.5557,48992400,2019,7,19,Friday,4.22,136.543,131.5594,116.035,136.0581,0.001466,0.001465,0.58952,0.14864,BUY,0,0
2019-07-22,137.41,139.19,137.33,138.43,130.2589,25074900,2019,7,22,Monday,1.86,136.616,131.818,116.1514,136.284,0.013248,0.013161,0.610578,0.155996,BUY,0,0
2019-07-23,139.76,139.99,138.03,139.29,131.0681,18034600,2019,7,23,Tuesday,1.96,136.6915,132.0612,116.272,136.5703,0.006213,0.006193,0.620585,0.156136,BUY,0,0
2019-07-24,138.9,140.74,138.85,140.72,132.4138,20738300,2019,7,24,Wednesday,1.89,137.056,132.4086,116.4117,136.9655,0.010266,0.010214,0.637222,0.103625,BUY,0,0
2019-07-25,140.43,140.61,139.32,140.19,131.915,18356900,2019,7,25,Thursday,1.29,137.369,132.7178,116.552,137.2726,-0.003766,-0.003773,0.631056,0.106007,BUY,0,0
2019-07-26,140.37,141.68,140.3,141.34,132.9971,19037600,2019,7,26,Friday,1.38,137.7285,133.0242,116.7044,137.66,0.008203,0.00817,0.644436,0.108,BUY,0,0
2019-07-29,141.5,141.51,139.37,141.03,132.7054,16605900,2019,7,29,Monday,2.14,138.082,133.2662,116.8483,137.9809,-0.002193,-0.002196,0.640829,0.108421,BUY,0,0
2019-07-30,140.14,141.22,139.8,140.35,132.0656,16846500,2019,7,30,Tuesday,1.42,138.3155,133.5118,117.0193,138.2065,-0.004822,-0.004833,0.632917,0.104339,BUY,0,0
2019-07-31,140.33,140.49,135.08,136.27,128.2264,38598800,2019,7,31,Wednesday,5.41,138.3,133.7128,117.171,138.0221,-0.02907,-0.029501,0.585448,0.149296,BUY,0,0
2019-08-01,137.0,140.94,136.93,138.06,129.9108,40557500,2019,8,1,Thursday,4.01,138.33,133.936,117.3135,138.0257,0.013136,0.01305,0.606275,0.154952,BUY,0,0
2019-08-02,138.09,138.32,135.26,136.9,128.8193,30791600,2019,8,2,Friday,3.06,138.322,134.1206,117.46,137.9185,-0.008402,-0.008438,0.592779,0.157647,BUY,0,0
2019-08-05,133.3,133.93,130.78,132.21,124.4061,42749600,2019,8,5,Monday,3.15,138.0845,134.2412,117.566,137.3748,-0.034259,-0.034859,0.538212,0.19914,BUY,0,0
2019-08-06,133.8,135.68,133.21,134.69,126.7397,32696700,2019,8,6,Tuesday,2.47,137.996,134.4102,117.686,137.1191,0.018758,0.018584,0.567066,0.2117,BUY,0,0
2019-08-07,133.79,135.65,131.83,135.28,127.2949,33414500,2019,8,7,Wednesday,3.82,137.8675,134.5926,117.8198,136.944,0.00438,0.004371,0.573929,0.208771,BUY,0,0
2019-08-08,136.6,138.99,135.93,138.89,130.6918,27496500,2019,8,8,Thursday,3.06,137.892,134.8716,117.971,137.1293,0.026685,0.026336,0.61593,0.230203,BUY,0,0
2019-08-09,138.61,139.38,136.46,137.71,129.5814,23466700,2019,8,9,Friday,2.92,137.8325,135.1112,118.1114,137.1846,-0.008496,-0.008532,0.602201,0.231883,BUY,0,0
2019-08-12,137.07,137.86,135.24,135.79,127.7747,20484300,2019,8,12,Monday,2.62,137.677,135.3534,118.2498,137.0518,-0.013942,-0.01404,0.579863,0.236849,BUY,0,0
2019-08-13,136.05,138.8,135.0,138.6,130.4188,25154600,2019,8,13,Tuesday,3.8,137.753,135.7286,118.4312,137.1992,0.020694,0.020483,0.612557,0.244258,BUY,0,0
2019-08-14,136.36,136.92,133.67,133.98,126.4914,32527300,2019,8,14,Wednesday,3.25,137.6385,135.945,118.5596,136.8927,-0.033333,-0.033902,0.558805,0.271882,BUY,0,0
2019-08-15,134.39,134.58,132.25,133.68,126.2082,28074400,2019,8,15,Thursday,2.33,137.5015,136.102,118.6932,136.5867,-0.002239,-0.002242,0.555315,0.271846,BUY,0,0
2019-08-16,134.88,136.46,134.72,136.13,128.5213,24449100,2019,8,16,Friday,1.74,137.477,136.2682,118.8546,136.5432,0.018327,0.018161,0.583819,0.28023,BUY,0,0
2019-08-19,137.85,138.55,136.89,138.41,130.6738,24355700,2019,8,19,Monday,1.66,137.476,136.4084,119.028,136.721,0.016749,0.01661,0.610347,0.282695,BUY,0,0
2019-08-20,138.21,138.71,137.24,137.26,129.5881,21170800,2019,8,20,Tuesday,1.47,137.3745,136.5016,119.1803,136.7723,-0.008309,-0.008343,0.596966,0.28326,BUY,0,0
2019-08-21,138.55,139.49,138.0,138.79,131.0325,14970300,2019,8,21,Wednesday,1.49,137.278,136.6354,119.3446,136.9645,0.011147,0.011085,0.614768,0.283724,BUY,0,0
2019-08-22,138.66,139.2,136.29,137.78,130.079,18697000,2019,8,22,Thursday,2.91,137.1575,136.7612,119.5028,137.0421,-0.007277,-0.007304,0.603017,0.284526,BUY,0,0
2019-08-23,137.19,138.35,132.8,133.39,125.9343,38508600,2019,8,23,Friday,5.55,136.76,136.7826,119.6322,136.6943,-0.031862,-0.032381,0.551942,0.302828,SELL,0,1
2019-08-26,134.99,135.56,133.9,135.45,127.8793,20312600,2019,8,26,Monday,1.66,136.481,136.8426,119.7708,136.5758,0.015443,0.015325,0.575908,0.309627,SELL,0,0
2019-08-27,136.39,136.72,134.66,135.74,128.153,23102100,2019,8,27,Tuesday,2.06,136.2505,136.9004,119.8897,136.4962,0.002141,0.002139,0.579282,0.309722,SELL,0,0
2019-08-28,134.88,135.76,133.55,135.56,127.9831,17393300,2019,8,28,Wednesday,2.21,136.215,136.9084,120.0088,136.4071,-0.001326,-0.001327,0.577188,0.292107,SELL,0,0
2019-08-29,137.25,138.44,136.91,138.12,130.4,20168700,2019,8,29,Thursday,1.53,136.218,136.957,120.1515,136.5702,0.018885,0.018709,0.606973,0.296245,SELL,0,0
2019-08-30,139.15,139.18,136.27,137.86,130.1546,23940100,2019,8,30,Friday,2.91,136.266,136.9752,120.3064,136.693,-0.001882,-0.001884,0.603949,0.294637,SELL,0,0
2019-09-03,136.61,137.2,135.7,136.04,128.4362,18869300,2019,9,3,Tuesday,1.5,136.4575,136.9566,120.452,136.6308,-0.013202,-0.01329,0.582774,0.270139,SELL,0,0
2019-09-04,137.3,137.69,136.48,137.63,129.9374,17995900,2019,9,4,Wednesday,1.21,136.6045,136.9536,120.6152,136.726,0.011688,0.01162,0.601273,0.265294,SELL,0,0
2019-09-05,139.11,140.38,138.76,140.05,132.2221,26101800,2019,9,5,Thursday,1.62,136.843,137.086,120.7791,137.0426,0.017583,0.017431,0.629428,0.271452,SELL,0,0
2019-09-06,140.03,140.18,138.2,139.1,131.3252,20824500,2019,9,6,Friday,1.98,136.8535,137.1894,120.9332,137.2385,-0.006783,-0.006806,0.618376,0.256461,SELL,0,0
2019-09-09,139.59,139.75,136.46,137.52,129.8335,25773900,2019,9,9,Monday,3.29,136.844,137.2568,121.0977,137.2653,-0.011359,-0.011424,0.599993,0.257946,SELL,0,0
2019-09-10,136.8,136.89,134.51,136.08,128.4741,28903400,2019,9,10,Tuesday,2.38,136.8585,137.2992,121.2695,137.1524,-0.010471,-0.010526,0.583239,0.255732,SELL,0,0
2019-09-11,135.91,136.27,135.09,136.12,128.5118,24726100,2019,9,11,Wednesday,1.18,136.7345,137.308,121.4346,137.0541,0.000294,0.000294,0.583705,0.244068,SELL,0,0
2019-09-12,137.85,138.42,136.87,137.52,129.8335,27010000,2019,9,12,Thursday,1.55,136.9115,137.3268,121.6068,137.0985,0.010285,0.010233,0.599993,0.214213,SELL,0,0
2019-09-13,137.78,138.06,136.57,137.32,129.6447,23363100,2019,9,13,Friday,1.49,137.0935,137.324,121.761,137.1196,-0.001454,-0.001455,0.597667,0.214055,SELL,0,0
2019-09-16,135.83,136.7,135.66,136.33,128.7101,16731400,2019,9,16,Monday,1.04,137.1035,137.3094,121.907,137.0444,-0.007209,-0.007236,0.586149,0.206375,SELL,0,0
2019-09-17,136.96,137.52,136.43,137.39,129.7108,17814200,2019,9,17,Tuesday,1.09,137.0525,137.318,122.0384,137.0773,0.007775,0.007745,0.598482,0.199136,SELL,0,0
2019-09-18,137.36,138.67,136.53,138.52,130.7776,23982100,2019,9,18,Wednesday,2.14,137.1155,137.3592,122.18,137.2147,0.008225,0.008191,0.611629,0.198958,SELL,0,0
2019-09-19,140.3,142.37,140.07,141.07,133.1851,35772100,2019,9,19,Thursday,2.3,137.2295,137.4236,122.3309,137.5819,0.018409,0.018242,0.641298,0.205654,SELL,0,0
2019-09-20,141.01,141.65,138.25,139.44,131.6462,39167300,2019,9,20,Friday,3.4,137.3125,137.4444,122.4676,137.7588,-0.011555,-0.011622,0.622332,0.208451,SELL,0,0
2019-09-23,139.23,139.63,138.44,139.14,131.363,17139300,2019,9,23,Monday,1.19,137.6,137.4492,122.6208,137.8904,-0.002151,-0.002154,0.618843,0.170077,BUY,1,0
2019-09-24,140.36,140.69,136.88,137.38,129.7014,29773200,2019,9,24,Tuesday,3.81,137.6965,137.4188,122.7617,137.8418,-0.012649,-0.01273,0.598366,0.170225,BUY,0,0
2019-09-25,137.5,139.96,136.03,139.36,131.5707,21382000,2019,9,25,Wednesday,3.93,137.8775,137.4644,122.9344,137.9864,0.014413,0.01431,0.621403,0.176983,BUY,0,0
2019-09-26,139.44,140.18,138.44,139.54,131.7406,17456600,2019,9,26,Thursday,1.74,138.0765,137.5298,123.0942,138.1343,0.001292,0.001291,0.623498,0.176697,BUY,0,0
2019-09-27,140.15,140.36,136.65,137.73,130.0318,22477700,2019,9,27,Friday,3.71,138.057,137.556,123.2398,138.0958,-0.012971,-0.013056,0.60244,0.17124,BUY,0,0
2019-09-30,138.05,139.22,137.78,139.03,131.2591,17280900,2019,9,30,Monday,1.44,138.1155,137.6042,123.3896,138.1848,0.009439,0.009394,0.617565,0.174352,BUY,0,0
2019-10-01,139.66,140.25,137.0,137.07,129.4087,21466600,2019,10,1,Tuesday,3.25,138.167,137.577,123.5277,138.0786,-0.014098,-0.014198,0.594761,0.175311,BUY,0,0
2019-10-02,136.25,136.37,133.58,134.65,127.1239,30521700,2019,10,2,Wednesday,2.79,138.018,137.4842,123.6708,137.7521,-0.017655,-0.017813,0.566605,0.181174,BUY,0,0
2019-10-03,134.95,136.75,133.22,136.28,128.6628,24132900,2019,10,3,Thursday,3.53,137.8295,137.3954,123.8378,137.6119,0.012105,0.012033,0.585569,0.174634,BUY,0,0
2019-10-04,136.75,138.25,136.42,138.12,130.4,22897700,2019,10,4,Friday,1.83,137.7805,137.354,124.0085,137.6603,0.013502,0.013411,0.606977,0.180927,BUY,0,0
2019-10-07,137.14,138.18,137.02,137.12,129.4559,15303700,2019,10,7,Monday,1.16,137.7605,137.2696,124.1756,137.6088,-0.00724,-0.007266,0.595343,0.178155,BUY,0,0
2019-10-08,137.08,137.76,135.62,135.67,128.0869,25550500,2019,10,8,Tuesday,2.14,137.74,137.1624,124.3464,137.4242,-0.010575,-0.010631,0.578472,0.178236,BUY,0,0
2019-10-09,137.46,138.7,136.97,138.24,130.5133,19749900,2019,10,9,Wednesday,1.73,137.846,137.1202,124.5465,137.5019,0.018943,0.018766,0.608373,0.190632,BUY,0,0
2019-10-10,138.49,139.67,138.25,139.1,131.3252,17654600,2019,10,10,Thursday,1.42,137.925,137.1768,124.7714,137.6541,0.006221,0.006202,0.618379,0.188495,BUY,0,0
2019-10-11,140.12,141.03,139.5,139.68,131.8728,25446000,2019,10,11,Friday,1.53,138.043,137.2092,124.967,137.847,0.00417,0.004161,0.625127,0.188724,BUY,0,0
2019-10-14,139.69,140.29,139.52,139.55,131.7501,13304300,2019,10,14,Monday,0.77,138.204,137.2622,125.1588,138.0092,-0.000931,-0.000931,0.623614,0.18644,BUY,0,0
2019-10-15,140.06,141.79,139.81,141.57,133.6572,19695700,2019,10,15,Tuesday,1.98,138.413,137.4494,125.3647,138.3483,0.014475,0.014371,0.647116,0.191018,BUY,0,0
