Date,Open,High,Low,Close,Adj_Close,Volume,Year,Month,Day,Weekday,Daily_Range
2018-03-08,94.27,95.1,93.77,94.43,87.0589,25887800,2018,3,8,Thursday,1.33
2018-03-09,95.29,96.54,95.0,96.54,89.0042,36937300,2018,3,9,Friday,1.54
2018-03-12,96.5,97.21,96.04,96.77,89.2162,26073700,2018,3,12,Monday,1.17
2018-03-13,97.0,97.24,93.97,94.41,87.0405,35387800,2018,3,13,Tuesday,3.27
2018-03-14,95.12,95.41,93.5,93.85,86.5242,32132000,2018,3,14,Wednesday,1.91
2018-03-15,93.53,94.58,92.83,94.18,86.8284,27611000,2018,3,15,Thursday,1.75
2018-03-16,94.68,95.38,93.92,94.6,87.2156,49081300,2018,3,16,Friday,1.46
2018-03-19,93.74,93.9,92.11,92.89,85.6391,33344100,2018,3,19,Monday,1.79
2018-03-20,93.05,93.77,93.0,93.13,85.8604,23075200,2018,3,20,Tuesday,0.77
2018-03-21,92.93,94.05,92.21,92.48,85.2611,24457100,2018,3,21,Wednesday,1.84
2018-03-22,91.27,91.75,89.66,89.79,82.7811,38604700,2018,3,22,Thursday,2.09
2018-03-23,89.5,90.46,87.08,87.18,80.3749,44068900,2018,3,23,Friday,3.38
2018-03-26,90.61,94.0,90.4,93.78,86.4596,56396800,2018,3,26,Monday,3.6
2018-03-27,94.94,95.14,88.51,89.47,82.4861,56569000,2018,3,27,Tuesday,6.63
2018-03-28,89.82,91.23,88.87,89.39,82.4123,52501100,2018,3,28,Wednesday,2.36
2018-03-29,90.18,92.29,88.4,91.27,84.1456,45867500,2018,3,29,Thursday,3.89
2018-04-02,90.47,90.88,87.51,88.52,81.6102,48515400,2018,4,2,Monday,3.37
2018-04-03,89.58,90.05,87.89,89.71,82.7073,37213800,2018,4,3,Tuesday,2.16
2018-04-04,87.85,92.76,87.73,92.33,85.1228,35560000,2018,4,4,Wednesday,5.03
2018-04-05,92.44,93.07,91.4,92.38,85.1689,29771900,2018,4,5,Thursday,1.67
2018-04-06,91.49,92.46,89.48,90.23,83.1868,38026000,2018,4,6,Friday,2.98
2018-04-09,91.04,93.17,90.62,90.77,83.6846,31533900,2018,4,9,Monday,2.55
2018-04-10,92.39,93.28,91.64,92.88,85.6299,26812000,2018,4,10,Tuesday,1.64
2018-04-11,92.01,93.29,91.48,91.86,84.6895,24872100,2018,4,11,Wednesday,1.81
2018-04-12,92.43,94.16,92.43,93.58,86.2753,26758900,2018,4,12,Thursday,1.73
2018-04-13,94.05,94.18,92.44,93.08,85.8143,23346100,2018,4,13,Friday,1.74
2018-04-16,94.07,94.66,93.42,94.17,86.8192,20288100,2018,4,16,Monday,1.24
2018-04-17,95.0,96.54,94.88,96.07,88.5709,26771000,2018,4,17,Tuesday,1.66
2018-04-18,96.22,96.72,95.52,96.44,88.912,21043300,2018,4,18,Wednesday,1.2
2018-04-19,96.44,97.07,95.34,96.11,88.6078,23552500,2018,4,19,Thursday,1.73
2018-04-20,95.91,96.11,94.05,95.0,87.5844,31154400,2018,4,20,Friday,2.06
2018-04-23,95.74,96.29,94.63,95.35,87.9071,22331800,2018,4,23,Monday,1.66
2018-04-24,96.24,96.47,92.41,93.12,85.8512,34524800,2018,4,24,Tuesday,4.06
2018-04-25,93.3,93.3,90.28,92.31,85.1044,33729300,2018,4,25,Wednesday,3.02
2018-04-26,93.55,95.15,93.1,94.26,86.9022,42529000,2018,4,26,Thursday,2.05
2018-04-27,97.6,97.9,93.91,95.82,88.3404,48272800,2018,4,27,Friday,3.99
2018-04-30,96.33,96.4,93.15,93.52,86.22,41523600,2018,4,30,Monday,3.25
2018-05-01,93.21,95.29,92.79,95.0,87.5844,31408900,2018,5,1,Tuesday,2.5
2018-05-02,94.99,95.17,93.19,93.51,86.2108,27471000,2018,5,2,Wednesday,1.98
2018-05-03,92.96,94.93,92.45,94.07,86.727,31142500,2018,5,3,Thursday,2.48
2018-05-04,93.32,95.37,92.92,95.16,87.7319,22531300,2018,5,4,Friday,2.45
2018-05-07,95.17,96.71,95.1,96.22,88.7092,24242000,2018,5,7,Monday,1.61
2018-05-08,95.85,96.16,95.06,95.81,88.3312,23484600,2018,5,8,Tuesday,1.1
2018-05-09,96.01,96.97,95.05,96.94,89.373,27327400,2018,5,9,Wednesday,1.92
2018-05-10,97.46,97.95,97.05,97.91,90.2673,22388100,2018,5,10,Thursday,0.9
2018-05-11,97.8,97.87,97.04,97.7,90.0736,16778300,2018,5,11,Friday,0.83
2018-05-14,97.92,98.69,97.31,98.03,90.3779,19454100,2018,5,14,Monday,1.38
2018-05-15,97.24,97.85,96.34,97.32,89.7233,24594000,2018,5,15,Tuesday,1.51
2018-05-16,97.36,97.4,96.62,97.15,89.9548,17384700,2018,5,16,Wednesday,0.78
2018-05-17,96.76,97.54,95.83,96.18,89.0567,17246700,2018,5,17,Thursday,1.71
2018-05-18,96.01,96.93,96.01,96.36,89.2233,17865800,2018,5,18,Friday,0.92
2018-05-21,97.0,98.01,96.8,97.6,90.3715,19422500,2018,5,21,Monday,1.21
2018-05-22,97.68,98.17,97.2,97.5,90.2789,15441200,2018,5,22,Tuesday,0.97
2018-05-23,96.71,98.73,96.32,98.66,91.353,21251200,2018,5,23,Wednesday,2.41
2018-05-24,98.73,98.94,96.81,98.31,91.0289,26649300,2018,5,24,Thursday,2.13
2018-05-25,98.3,98.98,97.86,98.36,91.0752,18363900,2018,5,25,Friday,1.12
2018-05-29,97.84,98.88,97.23,98.01,90.7511,28671000,2018,5,29,Tuesday,1.65
2018-05-30,98.31,99.25,97.91,98.95,91.6215,22158500,2018,5,30,Wednesday,1.34
2018-05-31,99.29,99.99,98.61,98.84,91.5196,34140900,2018,5,31,Thursday,1.38
2018-06-01,99.28,100.86,99.17,100.79,93.3252,28655600,2018,6,1,Friday,1.69
2018-06-04,101.26,101.86,100.85,101.67,94.14,27281600,2018,6,4,Monday,1.01
2018-06-05,102.0,102.33,101.53,102.19,94.6215,23514400,2018,6,5,Tuesday,0.8
2018-06-06,102.48,102.6,101.9,102.49,94.8993,21122900,2018,6,6,Wednesday,0.7
2018-06-07,102.65,102.69,100.38,100.88,93.4086,28232200,2018,6,7,Thursday,2.31
2018-06-08,101.09,101.95,100.54,101.63,94.103,22165100,2018,6,8,Friday,1.41
2018-06-11,101.01,101.59,100.67,101.05,93.566,23490900,2018,6,11,Monday,0.92
2018-06-12,101.1,101.45,100.75,101.31,93.8067,18325200,2018,6,12,Tuesday,0.7
2018-06-13,101.72,102.01,100.56,100.85,93.3808,29492900,2018,6,13,Wednesday,1.45
2018-06-14,101.65,102.03,101.0,101.42,93.9086,25691800,2018,6,14,Thursday,1.03
2018-06-15,101.51,101.53,100.07,100.13,92.7141,65738600,2018,6,15,Friday,1.46
2018-06-18,100.01,101.11,99.42,100.86,93.39,23586000,2018,6,18,Monday,1.69
2018-06-19,99.65,101.0,99.5,100.86,93.39,28653100,2018,6,19,Tuesday,1.5
2018-06-20,101.37,102.52,101.12,101.87,94.3252,26180800,2018,6,20,Wednesday,1.4
2018-06-21,102.08,102.46,100.88,101.14,93.6493,23198200,2018,6,21,Thursday,1.58
2018-06-22,100.41,100.77,99.63,100.41,92.9734,38923100,2018,6,22,Friday,1.14
